"Step","wc_bug5_seq_di64_t24_dm192_nh12_nl10_dr0.2_optMuon_eiZ_bs100_wd0.0_lr0.0015_lrm0.0015_r1 - train_loss","wc_bug5_seq_di64_t24_dm192_nh12_nl10_dr0.2_optMuon_eiZ_bs100_wd0.0_lr0.0015_lrm0.0015_r1 - train_loss__MIN","wc_bug5_seq_di64_t24_dm192_nh12_nl10_dr0.2_optMuon_eiZ_bs100_wd0.0_lr0.0015_lrm0.0015_r1 - train_loss__MAX"
"59080","0.1343257359095982","0.1343257359095982","0.1343257359095982"
"59150","0.11649518694196428","0.11649518694196428","0.11649518694196428"
"59220","0.12480817522321429","0.12480817522321429","0.12480817522321429"
"59290","0.12742658342633928","0.12742658342633928","0.12742658342633928"
"59360","0.13462437220982143","0.13462437220982143","0.13462437220982143"
"59430","0.12295096261160714","0.12295096261160714","0.12295096261160714"
"59500","0.14623500279017856","0.14623500279017856","0.14623500279017856"
"59570","0.13512137276785716","0.13512137276785716","0.13512137276785716"
"59640","0.1412928989955357","0.1412928989955357","0.1412928989955357"
"59710","0.11973964146205357","0.11973964146205357","0.11973964146205357"
"59780","0.14274815150669642","0.14274815150669642","0.14274815150669642"
"59850","0.16121390206473216","0.16121390206473216","0.16121390206473216"
"59920","0.14052385602678572","0.14052385602678572","0.14052385602678572"
"59990","0.16943184988839285","0.16943184988839285","0.16943184988839285"
"60060","0.150408935546875","0.150408935546875","0.150408935546875"
"60130","0.15613490513392858","0.15613490513392858","0.15613490513392858"
"60200","0.1278111049107143","0.1278111049107143","0.1278111049107143"
"60270","0.11549639020647322","0.11549639020647322","0.11549639020647322"
"60340","0.12901960100446427","0.12901960100446427","0.12901960100446427"
"60410","0.1353123256138393","0.1353123256138393","0.1353123256138393"
"60480","0.12190290178571428","0.12190290178571428","0.12190290178571428"
"60550","0.13777988978794642","0.13777988978794642","0.13777988978794642"
"60620","0.11493748256138393","0.11493748256138393","0.11493748256138393"
"60690","0.13623134068080356","0.13623134068080356","0.13623134068080356"
"60760","0.12486833844866072","0.12486833844866072","0.12486833844866072"
"60830","0.14575718470982144","0.14575718470982144","0.14575718470982144"
"60900","0.11809256417410714","0.11809256417410714","0.11809256417410714"
"60970","0.13468540736607143","0.13468540736607143","0.13468540736607143"
"61040","0.1322200230189732","0.1322200230189732","0.1322200230189732"
"61110","0.1413234165736607","0.1413234165736607","0.1413234165736607"
"61180","0.13030787876674108","0.13030787876674108","0.13030787876674108"
"61250","0.13423985072544642","0.13423985072544642","0.13423985072544642"
"61320","0.1401611328125","0.1401611328125","0.1401611328125"
"61390","0.11946890694754464","0.11946890694754464","0.11946890694754464"
"61460","0.13959873744419643","0.13959873744419643","0.13959873744419643"
"61530","0.13132847377232143","0.13132847377232143","0.13132847377232143"
"61600","0.1508152553013393","0.1508152553013393","0.1508152553013393"
"61670","0.13361467633928573","0.13361467633928573","0.13361467633928573"
"61740","0.13677324567522323","0.13677324567522323","0.13677324567522323"
"61810","0.15892246791294642","0.15892246791294642","0.15892246791294642"
"61880","0.113153076171875","0.113153076171875","0.113153076171875"
"61950","0.147222900390625","0.147222900390625","0.147222900390625"
"62020","0.13548235212053572","0.13548235212053572","0.13548235212053572"
"62090","0.14302542550223216","0.14302542550223216","0.14302542550223216"
"62160","0.11201084681919643","0.11201084681919643","0.11201084681919643"
"62230","0.12806658063616072","0.12806658063616072","0.12806658063616072"
"62300","0.1457332066127232","0.1457332066127232","0.1457332066127232"
"62370","0.12060328892299108","0.12060328892299108","0.12060328892299108"
"62440","0.13046831403459822","0.13046831403459822","0.13046831403459822"
"62510","0.13982718331473215","0.13982718331473215","0.13982718331473215"
"62580","0.13639700753348213","0.13639700753348213","0.13639700753348213"
"62650","0.14884992327008928","0.14884992327008928","0.14884992327008928"
"62720","0.12313145228794643","0.12313145228794643","0.12313145228794643"
"62790","0.12981785365513393","0.12981785365513393","0.12981785365513393"
"62860","0.12107456752232143","0.12107456752232143","0.12107456752232143"
"62930","0.125335693359375","0.125335693359375","0.125335693359375"
"63000","0.15288783482142856","0.15288783482142856","0.15288783482142856"
"63070","0.12235369001116071","0.12235369001116071","0.12235369001116071"
"63140","0.14183349609375","0.14183349609375","0.14183349609375"
"63210","0.12310878208705357","0.12310878208705357","0.12310878208705357"
"63280","0.1349395751953125","0.1349395751953125","0.1349395751953125"
"63350","0.12407052176339285","0.12407052176339285","0.12407052176339285"
"63420","0.12114998953683036","0.12114998953683036","0.12114998953683036"
"63490","0.13271092006138394","0.13271092006138394","0.13271092006138394"
"63560","0.129107666015625","0.129107666015625","0.129107666015625"
"63630","0.13492693219866073","0.13492693219866073","0.13492693219866073"
"63700","0.1298243931361607","0.1298243931361607","0.1298243931361607"
"63770","0.11694248744419643","0.11694248744419643","0.11694248744419643"
"63840","0.11761474609375","0.11761474609375","0.11761474609375"
"63910","0.14237932477678572","0.14237932477678572","0.14237932477678572"
"63980","0.13530186244419642","0.13530186244419642","0.13530186244419642"
"64050","0.12776402064732142","0.12776402064732142","0.12776402064732142"
"64120","0.10289481026785714","0.10289481026785714","0.10289481026785714"
"64190","0.1253025599888393","0.1253025599888393","0.1253025599888393"
"64260","0.11884416852678571","0.11884416852678571","0.11884416852678571"
"64330","0.11955043247767858","0.11955043247767858","0.11955043247767858"
"64400","0.14450639997209822","0.14450639997209822","0.14450639997209822"
"64470","0.12327837262834822","0.12327837262834822","0.12327837262834822"
"64540","0.1285186767578125","0.1285186767578125","0.1285186767578125"
"64610","0.13083539690290177","0.13083539690290177","0.13083539690290177"
"64680","0.13713291713169642","0.13713291713169642","0.13713291713169642"
"64750","0.11069859095982143","0.11069859095982143","0.11069859095982143"
"64820","0.14327130998883927","0.14327130998883927","0.14327130998883927"
"64890","0.12277265276227678","0.12277265276227678","0.12277265276227678"
"64960","0.13207833426339285","0.13207833426339285","0.13207833426339285"
"65030","0.13407941545758928","0.13407941545758928","0.13407941545758928"
"65100","0.13050275530133928","0.13050275530133928","0.13050275530133928"
"65170","0.13551286969866072","0.13551286969866072","0.13551286969866072"
"65240","0.1059051513671875","0.1059051513671875","0.1059051513671875"
"65310","0.13397042410714285","0.13397042410714285","0.13397042410714285"
"65380","0.1550633021763393","0.1550633021763393","0.1550633021763393"
"65450","0.14061366489955357","0.14061366489955357","0.14061366489955357"
"65520","0.138568115234375","0.138568115234375","0.138568115234375"
"65590","0.1252685546875","0.1252685546875","0.1252685546875"
"65660","0.13869105747767857","0.13869105747767857","0.13869105747767857"
"65730","0.12699236188616073","0.12699236188616073","0.12699236188616073"
"65800","0.11821201869419642","0.11821201869419642","0.11821201869419642"
"65870","0.12593994140625","0.12593994140625","0.12593994140625"
"65940","0.11804635184151786","0.11804635184151786","0.11804635184151786"
"66010","0.14716796875","0.14716796875","0.14716796875"
"66080","0.12213570731026786","0.12213570731026786","0.12213570731026786"
"66150","0.13442557198660715","0.13442557198660715","0.13442557198660715"
"66220","0.11185084751674107","0.11185084751674107","0.11185084751674107"
"66290","0.11706150599888393","0.11706150599888393","0.11706150599888393"
"66360","0.10335431780133929","0.10335431780133929","0.10335431780133929"
"66430","0.14597429547991073","0.14597429547991073","0.14597429547991073"
"66500","0.14070521763392857","0.14070521763392857","0.14070521763392857"
"66570","0.12711661202566965","0.12711661202566965","0.12711661202566965"
"66640","0.13380998883928572","0.13380998883928572","0.13380998883928572"
"66710","0.13123517717633928","0.13123517717633928","0.13123517717633928"
"66780","0.11321171351841518","0.11321171351841518","0.11321171351841518"
"66850","0.12112513950892857","0.12112513950892857","0.12112513950892857"
"66920","0.10867091587611608","0.10867091587611608","0.10867091587611608"
"66990","0.12724173409598213","0.12724173409598213","0.12724173409598213"
"67060","0.1512180873325893","0.1512180873325893","0.1512180873325893"
"67130","0.13404105050223214","0.13404105050223214","0.13404105050223214"
"67200","0.11732700892857142","0.11732700892857142","0.11732700892857142"
"67270","0.11428091866629464","0.11428091866629464","0.11428091866629464"
"67340","0.12441057477678572","0.12441057477678572","0.12441057477678572"
"67410","0.11515154157366071","0.11515154157366071","0.11515154157366071"
"67480","0.10056937081473215","0.10056937081473215","0.10056937081473215"
"67550","0.12132655552455357","0.12132655552455357","0.12132655552455357"
"67620","0.11756417410714286","0.11756417410714286","0.11756417410714286"
"67690","0.11065804617745535","0.11065804617745535","0.11065804617745535"
"67760","0.145379638671875","0.145379638671875","0.145379638671875"
"67830","0.10292184012276785","0.10292184012276785","0.10292184012276785"
"67900","0.10230800083705358","0.10230800083705358","0.10230800083705358"
"67970","0.11421683175223214","0.11421683175223214","0.11421683175223214"
"68040","0.13121512276785716","0.13121512276785716","0.13121512276785716"
"68110","0.13039376395089286","0.13039376395089286","0.13039376395089286"
"68180","0.1297633579799107","0.1297633579799107","0.1297633579799107"
"68250","0.12664664132254463","0.12664664132254463","0.12664664132254463"
"68320","0.11323460170200893","0.11323460170200893","0.11323460170200893"
"68390","0.11068333217075893","0.11068333217075893","0.11068333217075893"
"68460","0.11604439871651785","0.11604439871651785","0.11604439871651785"
"68530","0.13738490513392856","0.13738490513392856","0.13738490513392856"
"68600","0.10092817034040179","0.10092817034040179","0.10092817034040179"
"68670","0.12475934709821429","0.12475934709821429","0.12475934709821429"
"68740","0.13307233537946428","0.13307233537946428","0.13307233537946428"
"68810","0.14189889090401786","0.14189889090401786","0.14189889090401786"
"68880","0.13955644880022322","0.13955644880022322","0.13955644880022322"
"68950","0.14802071707589284","0.14802071707589284","0.14802071707589284"
"69020","0.1203857421875","0.1203857421875","0.1203857421875"
"69090","0.11254839215959822","0.11254839215959822","0.11254839215959822"
"69160","0.1710540771484375","0.1710540771484375","0.1710540771484375"
"69230","0.11648341587611608","0.11648341587611608","0.11648341587611608"
"69300","0.14102390834263392","0.14102390834263392","0.14102390834263392"
"69370","0.1301853724888393","0.1301853724888393","0.1301853724888393"
"69440","0.14589494977678572","0.14589494977678572","0.14589494977678572"
"69510","0.1313201904296875","0.1313201904296875","0.1313201904296875"
"69580","0.11509443010602678","0.11509443010602678","0.11509443010602678"
"69650","0.12126116071428572","0.12126116071428572","0.12126116071428572"
"69720","0.1267124720982143","0.1267124720982143","0.1267124720982143"
"69790","0.13126918247767858","0.13126918247767858","0.13126918247767858"
"69860","0.116064453125","0.116064453125","0.116064453125"
"69930","0.11123046875","0.11123046875","0.11123046875"
"70000","0.1171875","0.1171875","0.1171875"
