"Step","wc_bug5_seq_di64_t24_dm192_nh12_nl10_dr0.2_optMuon_eiZ_bs100_wd0.0_lr0.0015_lrm0.0015_r1 - eval/3_pitch_time_acc","wc_bug5_seq_di64_t24_dm192_nh12_nl10_dr0.2_optMuon_eiZ_bs100_wd0.0_lr0.0015_lrm0.0015_r1 - eval/3_pitch_time_acc__MIN","wc_bug5_seq_di64_t24_dm192_nh12_nl10_dr0.2_optMuon_eiZ_bs100_wd0.0_lr0.0015_lrm0.0015_r1 - eval/3_pitch_time_acc__MAX"
"29680","0.5588235294117647","0.5588235294117647","0.5588235294117647"
"29750","0.5549019607843138","0.5549019607843138","0.5549019607843138"
"29820","0.5607843137254902","0.5607843137254902","0.5607843137254902"
"29890","0.5549019607843138","0.5549019607843138","0.5549019607843138"
"29960","0.5450980392156862","0.5450980392156862","0.5450980392156862"
"30030","0.5607843137254902","0.5607843137254902","0.5607843137254902"
"30100","0.5558823529411765","0.5558823529411765","0.5558823529411765"
"30170","0.5509803921568628","0.5509803921568628","0.5509803921568628"
"30240","0.5696078431372549","0.5696078431372549","0.5696078431372549"
"30310","0.5656862745098039","0.5656862745098039","0.5656862745098039"
"30380","0.5617647058823529","0.5617647058823529","0.5617647058823529"
"30450","0.5735294117647058","0.5735294117647058","0.5735294117647058"
"30520","0.5627450980392157","0.5627450980392157","0.5627450980392157"
"30590","0.5666666666666667","0.5666666666666667","0.5666666666666667"
"30660","0.5735294117647058","0.5735294117647058","0.5735294117647058"
"30730","0.5598039215686275","0.5598039215686275","0.5598039215686275"
"30800","0.5617647058823529","0.5617647058823529","0.5617647058823529"
"30870","0.5549019607843138","0.5549019607843138","0.5549019607843138"
"30940","0.553921568627451","0.553921568627451","0.553921568627451"
"31010","0.5637254901960784","0.5637254901960784","0.5637254901960784"
"31080","0.5490196078431373","0.5490196078431373","0.5490196078431373"
"31150","0.5549019607843138","0.5549019607843138","0.5549019607843138"
"31220","0.5607843137254902","0.5607843137254902","0.5607843137254902"
"31290","0.5686274509803921","0.5686274509803921","0.5686274509803921"
"31360","0.5666666666666667","0.5666666666666667","0.5666666666666667"
"31430","0.5676470588235294","0.5676470588235294","0.5676470588235294"
"31500","0.5803921568627451","0.5803921568627451","0.5803921568627451"
"31570","0.5735294117647058","0.5735294117647058","0.5735294117647058"
"31640","0.5617647058823529","0.5617647058823529","0.5617647058823529"
"31710","0.5735294117647058","0.5735294117647058","0.5735294117647058"
"31780","0.5637254901960784","0.5637254901960784","0.5637254901960784"
"31850","0.5656862745098039","0.5656862745098039","0.5656862745098039"
"31920","0.553921568627451","0.553921568627451","0.553921568627451"
"31990","0.55","0.55","0.55"
"32060","0.5568627450980392","0.5568627450980392","0.5568627450980392"
"32130","0.5617647058823529","0.5617647058823529","0.5617647058823529"
"32200","0.553921568627451","0.553921568627451","0.553921568627451"
"32270","0.5568627450980392","0.5568627450980392","0.5568627450980392"
"32340","0.5637254901960784","0.5637254901960784","0.5637254901960784"
"32410","0.5568627450980392","0.5568627450980392","0.5568627450980392"
"32480","0.5784313725490197","0.5784313725490197","0.5784313725490197"
"32550","0.5745098039215686","0.5745098039215686","0.5745098039215686"
"32620","0.5666666666666667","0.5666666666666667","0.5666666666666667"
"32690","0.5637254901960784","0.5637254901960784","0.5637254901960784"
"32760","0.5696078431372549","0.5696078431372549","0.5696078431372549"
"32830","0.5637254901960784","0.5637254901960784","0.5637254901960784"
"32900","0.5705882352941176","0.5705882352941176","0.5705882352941176"
"32970","0.5607843137254902","0.5607843137254902","0.5607843137254902"
"33040","0.5784313725490197","0.5784313725490197","0.5784313725490197"
"33110","0.5745098039215686","0.5745098039215686","0.5745098039215686"
"33180","0.5696078431372549","0.5696078431372549","0.5696078431372549"
"33250","0.5705882352941176","0.5705882352941176","0.5705882352941176"
"33320","0.5823529411764706","0.5823529411764706","0.5823529411764706"
"33390","0.5715686274509804","0.5715686274509804","0.5715686274509804"
"33460","0.5794117647058824","0.5794117647058824","0.5794117647058824"
"33530","0.5627450980392157","0.5627450980392157","0.5627450980392157"
"33600","0.5735294117647058","0.5735294117647058","0.5735294117647058"
"33670","0.5754901960784313","0.5754901960784313","0.5754901960784313"
"33740","0.5754901960784313","0.5754901960784313","0.5754901960784313"
"33810","0.5794117647058824","0.5794117647058824","0.5794117647058824"
"33880","0.5843137254901961","0.5843137254901961","0.5843137254901961"
"33950","0.5686274509803921","0.5686274509803921","0.5686274509803921"
"34020","0.5676470588235294","0.5676470588235294","0.5676470588235294"
"34090","0.5637254901960784","0.5637254901960784","0.5637254901960784"
"34160","0.5823529411764706","0.5823529411764706","0.5823529411764706"
"34230","0.5627450980392157","0.5627450980392157","0.5627450980392157"
"34300","0.5676470588235294","0.5676470588235294","0.5676470588235294"
"34370","0.5627450980392157","0.5627450980392157","0.5627450980392157"
"34440","0.5725490196078431","0.5725490196078431","0.5725490196078431"
"34510","0.5588235294117647","0.5588235294117647","0.5588235294117647"
"34580","0.5598039215686275","0.5598039215686275","0.5598039215686275"
"34650","0.5617647058823529","0.5617647058823529","0.5617647058823529"
"34720","0.5607843137254902","0.5607843137254902","0.5607843137254902"
"34790","0.5735294117647058","0.5735294117647058","0.5735294117647058"
"34860","0.5676470588235294","0.5676470588235294","0.5676470588235294"
"34930","0.5715686274509804","0.5715686274509804","0.5715686274509804"
"35000","0.5725490196078431","0.5725490196078431","0.5725490196078431"
"35070","0.5588235294117647","0.5588235294117647","0.5588235294117647"
"35140","0.5588235294117647","0.5588235294117647","0.5588235294117647"
"35210","0.5823529411764706","0.5823529411764706","0.5823529411764706"
"35280","0.5725490196078431","0.5725490196078431","0.5725490196078431"
"35350","0.5696078431372549","0.5696078431372549","0.5696078431372549"
"35420","0.5725490196078431","0.5725490196078431","0.5725490196078431"
"35490","0.5607843137254902","0.5607843137254902","0.5607843137254902"
"35560","0.5617647058823529","0.5617647058823529","0.5617647058823529"
"35630","0.5686274509803921","0.5686274509803921","0.5686274509803921"
"35700","0.5764705882352941","0.5764705882352941","0.5764705882352941"
"35770","0.5764705882352941","0.5764705882352941","0.5764705882352941"
"35840","0.5735294117647058","0.5735294117647058","0.5735294117647058"
"35910","0.5813725490196079","0.5813725490196079","0.5813725490196079"
"35980","0.5754901960784313","0.5754901960784313","0.5754901960784313"
"36050","0.5813725490196079","0.5813725490196079","0.5813725490196079"
"36120","0.5843137254901961","0.5843137254901961","0.5843137254901961"
"36190","0.5764705882352941","0.5764705882352941","0.5764705882352941"
"36260","0.5696078431372549","0.5696078431372549","0.5696078431372549"
"36330","0.5754901960784313","0.5754901960784313","0.5754901960784313"
"36400","0.5754901960784313","0.5754901960784313","0.5754901960784313"
"36470","0.5745098039215686","0.5745098039215686","0.5745098039215686"
"36540","0.5725490196078431","0.5725490196078431","0.5725490196078431"
"36610","0.5735294117647058","0.5735294117647058","0.5735294117647058"
"36680","0.5754901960784313","0.5754901960784313","0.5754901960784313"
"36750","0.5725490196078431","0.5725490196078431","0.5725490196078431"
"36820","0.5627450980392157","0.5627450980392157","0.5627450980392157"
"36890","0.5705882352941176","0.5705882352941176","0.5705882352941176"
"36960","0.5598039215686275","0.5598039215686275","0.5598039215686275"
"37030","0.5647058823529412","0.5647058823529412","0.5647058823529412"
"37100","0.5725490196078431","0.5725490196078431","0.5725490196078431"
"37170","0.5666666666666667","0.5666666666666667","0.5666666666666667"
"37240","0.5656862745098039","0.5656862745098039","0.5656862745098039"
"37310","0.5715686274509804","0.5715686274509804","0.5715686274509804"
"37380","0.5784313725490197","0.5784313725490197","0.5784313725490197"
"37450","0.5764705882352941","0.5764705882352941","0.5764705882352941"
"37520","0.5715686274509804","0.5715686274509804","0.5715686274509804"
"37590","0.5676470588235294","0.5676470588235294","0.5676470588235294"
"37660","0.5725490196078431","0.5725490196078431","0.5725490196078431"
"37730","0.5647058823529412","0.5647058823529412","0.5647058823529412"
"37800","0.5588235294117647","0.5588235294117647","0.5588235294117647"
"37870","0.5647058823529412","0.5647058823529412","0.5647058823529412"
"37940","0.5549019607843138","0.5549019607843138","0.5549019607843138"
"38010","0.5696078431372549","0.5696078431372549","0.5696078431372549"
"38080","0.5568627450980392","0.5568627450980392","0.5568627450980392"
"38150","0.5696078431372549","0.5696078431372549","0.5696078431372549"
"38220","0.5705882352941176","0.5705882352941176","0.5705882352941176"
"38290","0.5607843137254902","0.5607843137254902","0.5607843137254902"
"38360","0.5676470588235294","0.5676470588235294","0.5676470588235294"
"38430","0.5803921568627451","0.5803921568627451","0.5803921568627451"
"38500","0.5754901960784313","0.5754901960784313","0.5754901960784313"
"38570","0.5607843137254902","0.5607843137254902","0.5607843137254902"
"38640","0.5715686274509804","0.5715686274509804","0.5715686274509804"
"38710","0.5774509803921568","0.5774509803921568","0.5774509803921568"
"38780","0.5676470588235294","0.5676470588235294","0.5676470588235294"
"38850","0.5656862745098039","0.5656862745098039","0.5656862745098039"
"38920","0.5666666666666667","0.5666666666666667","0.5666666666666667"
"38990","0.5666666666666667","0.5666666666666667","0.5666666666666667"
"39060","0.5647058823529412","0.5647058823529412","0.5647058823529412"
"39130","0.557843137254902","0.557843137254902","0.557843137254902"
"39200","0.5509803921568628","0.5509803921568628","0.5509803921568628"
"39270","0.557843137254902","0.557843137254902","0.557843137254902"
"39340","0.5666666666666667","0.5666666666666667","0.5666666666666667"
"39410","0.5686274509803921","0.5686274509803921","0.5686274509803921"
"39480","0.5794117647058824","0.5794117647058824","0.5794117647058824"
"39550","0.5745098039215686","0.5745098039215686","0.5745098039215686"
"39620","0.5666666666666667","0.5666666666666667","0.5666666666666667"
"39690","0.5656862745098039","0.5656862745098039","0.5656862745098039"
"39760","0.5480392156862746","0.5480392156862746","0.5480392156862746"
"39830","0.5490196078431373","0.5490196078431373","0.5490196078431373"
"39900","0.553921568627451","0.553921568627451","0.553921568627451"
"39970","0.5617647058823529","0.5617647058823529","0.5617647058823529"
"40040","0.5637254901960784","0.5637254901960784","0.5637254901960784"
"40110","0.5676470588235294","0.5676470588235294","0.5676470588235294"
"40180","0.5598039215686275","0.5598039215686275","0.5598039215686275"
"40250","0.5627450980392157","0.5627450980392157","0.5627450980392157"
"40320","0.5666666666666667","0.5666666666666667","0.5666666666666667"
"40390","0.5519607843137255","0.5519607843137255","0.5519607843137255"
"40460","0.5637254901960784","0.5637254901960784","0.5637254901960784"
"40530","0.5480392156862746","0.5480392156862746","0.5480392156862746"
"40600","0.5558823529411765","0.5558823529411765","0.5558823529411765"
"40670","0.5588235294117647","0.5588235294117647","0.5588235294117647"
"40740","0.5637254901960784","0.5637254901960784","0.5637254901960784"
"40810","0.5656862745098039","0.5656862745098039","0.5656862745098039"
"40880","0.5656862745098039","0.5656862745098039","0.5656862745098039"
"40950","0.5676470588235294","0.5676470588235294","0.5676470588235294"
"41020","0.5470588235294118","0.5470588235294118","0.5470588235294118"
"41090","0.5617647058823529","0.5617647058823529","0.5617647058823529"
"41160","0.5686274509803921","0.5686274509803921","0.5686274509803921"
"41230","0.5745098039215686","0.5745098039215686","0.5745098039215686"
"41300","0.5705882352941176","0.5705882352941176","0.5705882352941176"
"41370","0.5774509803921568","0.5774509803921568","0.5774509803921568"
"41440","0.5794117647058824","0.5794117647058824","0.5794117647058824"
"41510","0.5784313725490197","0.5784313725490197","0.5784313725490197"
"41580","0.5735294117647058","0.5735294117647058","0.5735294117647058"
"41650","0.5784313725490197","0.5784313725490197","0.5784313725490197"
"41720","0.5823529411764706","0.5823529411764706","0.5823529411764706"
"41790","0.5647058823529412","0.5647058823529412","0.5647058823529412"
"41860","0.5705882352941176","0.5705882352941176","0.5705882352941176"
"41930","0.5705882352941176","0.5705882352941176","0.5705882352941176"
"42000","0.5705882352941176","0.5705882352941176","0.5705882352941176"
"42070","0.5705882352941176","0.5705882352941176","0.5705882352941176"
"42140","0.5529411764705883","0.5529411764705883","0.5529411764705883"
"42210","0.557843137254902","0.557843137254902","0.557843137254902"
"42280","0.5607843137254902","0.5607843137254902","0.5607843137254902"
"42350","0.5568627450980392","0.5568627450980392","0.5568627450980392"
"42420","0.5588235294117647","0.5588235294117647","0.5588235294117647"
"42490","0.5715686274509804","0.5715686274509804","0.5715686274509804"
"42560","0.5735294117647058","0.5735294117647058","0.5735294117647058"
"42630","0.5803921568627451","0.5803921568627451","0.5803921568627451"
"42700","0.5696078431372549","0.5696078431372549","0.5696078431372549"
"42770","0.5676470588235294","0.5676470588235294","0.5676470588235294"
"42840","0.5715686274509804","0.5715686274509804","0.5715686274509804"
"42910","0.5774509803921568","0.5774509803921568","0.5774509803921568"
"42980","0.5803921568627451","0.5803921568627451","0.5803921568627451"
"43050","0.5656862745098039","0.5656862745098039","0.5656862745098039"
"43120","0.5754901960784313","0.5754901960784313","0.5754901960784313"
"43190","0.5803921568627451","0.5803921568627451","0.5803921568627451"
"43260","0.5813725490196079","0.5813725490196079","0.5813725490196079"
"43330","0.5774509803921568","0.5774509803921568","0.5774509803921568"
"43400","0.5617647058823529","0.5617647058823529","0.5617647058823529"
"43470","0.5617647058823529","0.5617647058823529","0.5617647058823529"
"43540","0.553921568627451","0.553921568627451","0.553921568627451"
"43610","0.553921568627451","0.553921568627451","0.553921568627451"
"43680","0.5588235294117647","0.5588235294117647","0.5588235294117647"
"43750","0.5715686274509804","0.5715686274509804","0.5715686274509804"
"43820","0.5676470588235294","0.5676470588235294","0.5676470588235294"
"43890","0.5794117647058824","0.5794117647058824","0.5794117647058824"
"43960","0.5598039215686275","0.5598039215686275","0.5598039215686275"
"44030","0.5676470588235294","0.5676470588235294","0.5676470588235294"
"44100","0.5607843137254902","0.5607843137254902","0.5607843137254902"
"44170","0.5705882352941176","0.5705882352941176","0.5705882352941176"
"44240","0.5588235294117647","0.5588235294117647","0.5588235294117647"
"44310","0.5627450980392157","0.5627450980392157","0.5627450980392157"
"44380","0.5666666666666667","0.5666666666666667","0.5666666666666667"
"44450","0.5617647058823529","0.5617647058823529","0.5617647058823529"
"44520","0.5637254901960784","0.5637254901960784","0.5637254901960784"
"44590","0.5568627450980392","0.5568627450980392","0.5568627450980392"
"44660","0.5656862745098039","0.5656862745098039","0.5656862745098039"
"44730","0.5666666666666667","0.5666666666666667","0.5666666666666667"
"44800","0.5774509803921568","0.5774509803921568","0.5774509803921568"
"44870","0.5598039215686275","0.5598039215686275","0.5598039215686275"
"44940","0.5774509803921568","0.5774509803921568","0.5774509803921568"
"45010","0.5705882352941176","0.5705882352941176","0.5705882352941176"
"45080","0.5617647058823529","0.5617647058823529","0.5617647058823529"
"45150","0.5794117647058824","0.5794117647058824","0.5794117647058824"
"45220","0.5735294117647058","0.5735294117647058","0.5735294117647058"
"45290","0.5745098039215686","0.5745098039215686","0.5745098039215686"
"45360","0.5696078431372549","0.5696078431372549","0.5696078431372549"
"45430","0.5656862745098039","0.5656862745098039","0.5656862745098039"
"45500","0.5656862745098039","0.5656862745098039","0.5656862745098039"
"45570","0.5715686274509804","0.5715686274509804","0.5715686274509804"
"45640","0.5686274509803921","0.5686274509803921","0.5686274509803921"
"45710","0.5754901960784313","0.5754901960784313","0.5754901960784313"
"45780","0.5715686274509804","0.5715686274509804","0.5715686274509804"
"45850","0.557843137254902","0.557843137254902","0.557843137254902"
"45920","0.5617647058823529","0.5617647058823529","0.5617647058823529"
"45990","0.5656862745098039","0.5656862745098039","0.5656862745098039"
"46060","0.5666666666666667","0.5666666666666667","0.5666666666666667"
"46130","0.5617647058823529","0.5617647058823529","0.5617647058823529"
"46200","0.5676470588235294","0.5676470588235294","0.5676470588235294"
"46270","0.5813725490196079","0.5813725490196079","0.5813725490196079"
"46340","0.5764705882352941","0.5764705882352941","0.5764705882352941"
"46410","0.5784313725490197","0.5784313725490197","0.5784313725490197"
"46480","0.5705882352941176","0.5705882352941176","0.5705882352941176"
"46550","0.5666666666666667","0.5666666666666667","0.5666666666666667"
"46620","0.5627450980392157","0.5627450980392157","0.5627450980392157"
"46690","0.5617647058823529","0.5617647058823529","0.5617647058823529"
"46760","0.5627450980392157","0.5627450980392157","0.5627450980392157"
"46830","0.55","0.55","0.55"
"46900","0.5558823529411765","0.5558823529411765","0.5558823529411765"
"46970","0.5549019607843138","0.5549019607843138","0.5549019607843138"
"47040","0.5490196078431373","0.5490196078431373","0.5490196078431373"
"47110","0.5676470588235294","0.5676470588235294","0.5676470588235294"
"47180","0.5656862745098039","0.5656862745098039","0.5656862745098039"
"47250","0.5647058823529412","0.5647058823529412","0.5647058823529412"
"47320","0.5705882352941176","0.5705882352941176","0.5705882352941176"
"47390","0.5676470588235294","0.5676470588235294","0.5676470588235294"
"47460","0.5617647058823529","0.5617647058823529","0.5617647058823529"
"47530","0.5549019607843138","0.5549019607843138","0.5549019607843138"
"47600","0.55","0.55","0.55"
"47670","0.553921568627451","0.553921568627451","0.553921568627451"
"47740","0.5588235294117647","0.5588235294117647","0.5588235294117647"
"47810","0.5558823529411765","0.5558823529411765","0.5558823529411765"
"47880","0.5450980392156862","0.5450980392156862","0.5450980392156862"
"47950","0.5529411764705883","0.5529411764705883","0.5529411764705883"
"48020","0.5529411764705883","0.5529411764705883","0.5529411764705883"
"48090","0.5480392156862746","0.5480392156862746","0.5480392156862746"
"48160","0.5519607843137255","0.5519607843137255","0.5519607843137255"
"48230","0.5549019607843138","0.5549019607843138","0.5549019607843138"
"48300","0.5480392156862746","0.5480392156862746","0.5480392156862746"
"48370","0.5558823529411765","0.5558823529411765","0.5558823529411765"
"48440","0.5627450980392157","0.5627450980392157","0.5627450980392157"
"48510","0.5470588235294118","0.5470588235294118","0.5470588235294118"
"48580","0.5480392156862746","0.5480392156862746","0.5480392156862746"
"48650","0.5490196078431373","0.5490196078431373","0.5490196078431373"
"48720","0.5411764705882353","0.5411764705882353","0.5411764705882353"
"48790","0.538235294117647","0.538235294117647","0.538235294117647"
"48860","0.5568627450980392","0.5568627450980392","0.5568627450980392"
"48930","0.5480392156862746","0.5480392156862746","0.5480392156862746"
"49000","0.5470588235294118","0.5470588235294118","0.5470588235294118"
"49070","0.55","0.55","0.55"
"49140","0.5568627450980392","0.5568627450980392","0.5568627450980392"
"49210","0.5480392156862746","0.5480392156862746","0.5480392156862746"
"49280","0.5470588235294118","0.5470588235294118","0.5470588235294118"
"49350","0.5509803921568628","0.5509803921568628","0.5509803921568628"
"49420","0.5549019607843138","0.5549019607843138","0.5549019607843138"
"49490","0.55","0.55","0.55"
"49560","0.5431372549019607","0.5431372549019607","0.5431372549019607"
"49630","0.542156862745098","0.542156862745098","0.542156862745098"
"49700","0.5519607843137255","0.5519607843137255","0.5519607843137255"
"49770","0.5509803921568628","0.5509803921568628","0.5509803921568628"
"49840","0.5617647058823529","0.5617647058823529","0.5617647058823529"
"49910","0.5607843137254902","0.5607843137254902","0.5607843137254902"
"49980","0.5656862745098039","0.5656862745098039","0.5656862745098039"
"50050","0.5627450980392157","0.5627450980392157","0.5627450980392157"
"50120","0.5470588235294118","0.5470588235294118","0.5470588235294118"
"50190","0.5519607843137255","0.5519607843137255","0.5519607843137255"
"50260","0.5529411764705883","0.5529411764705883","0.5529411764705883"
"50330","0.5441176470588235","0.5441176470588235","0.5441176470588235"
"50400","0.5411764705882353","0.5411764705882353","0.5411764705882353"
"50470","0.55","0.55","0.55"
"50540","0.538235294117647","0.538235294117647","0.538235294117647"
"50610","0.55","0.55","0.55"
"50680","0.5509803921568628","0.5509803921568628","0.5509803921568628"
"50750","0.5598039215686275","0.5598039215686275","0.5598039215686275"
"50820","0.5480392156862746","0.5480392156862746","0.5480392156862746"
"50890","0.5519607843137255","0.5519607843137255","0.5519607843137255"
"50960","0.5509803921568628","0.5509803921568628","0.5509803921568628"
"51030","0.553921568627451","0.553921568627451","0.553921568627451"
"51100","0.557843137254902","0.557843137254902","0.557843137254902"
"51170","0.5598039215686275","0.5598039215686275","0.5598039215686275"
"51240","0.5519607843137255","0.5519607843137255","0.5519607843137255"
"51310","0.5549019607843138","0.5549019607843138","0.5549019607843138"
"51380","0.5637254901960784","0.5637254901960784","0.5637254901960784"
"51450","0.557843137254902","0.557843137254902","0.557843137254902"
"51520","0.5558823529411765","0.5558823529411765","0.5558823529411765"
"51590","0.5588235294117647","0.5588235294117647","0.5588235294117647"
"51660","0.5617647058823529","0.5617647058823529","0.5617647058823529"
"51730","0.5558823529411765","0.5558823529411765","0.5558823529411765"
"51800","0.5558823529411765","0.5558823529411765","0.5558823529411765"
"51870","0.5647058823529412","0.5647058823529412","0.5647058823529412"
"51940","0.5666666666666667","0.5666666666666667","0.5666666666666667"
"52010","0.5509803921568628","0.5509803921568628","0.5509803921568628"
"52080","0.553921568627451","0.553921568627451","0.553921568627451"
"52150","0.5637254901960784","0.5637254901960784","0.5637254901960784"
"52220","0.5656862745098039","0.5656862745098039","0.5656862745098039"
"52290","0.5647058823529412","0.5647058823529412","0.5647058823529412"
"52360","0.5627450980392157","0.5627450980392157","0.5627450980392157"
"52430","0.5676470588235294","0.5676470588235294","0.5676470588235294"
"52500","0.5666666666666667","0.5666666666666667","0.5666666666666667"
"52570","0.5715686274509804","0.5715686274509804","0.5715686274509804"
"52640","0.5715686274509804","0.5715686274509804","0.5715686274509804"
"52710","0.5588235294117647","0.5588235294117647","0.5588235294117647"
"52780","0.5647058823529412","0.5647058823529412","0.5647058823529412"
"52850","0.5637254901960784","0.5637254901960784","0.5637254901960784"
"52920","0.5637254901960784","0.5637254901960784","0.5637254901960784"
"52990","0.5696078431372549","0.5696078431372549","0.5696078431372549"
"53060","0.5676470588235294","0.5676470588235294","0.5676470588235294"
"53130","0.5558823529411765","0.5558823529411765","0.5558823529411765"
"53200","0.5696078431372549","0.5696078431372549","0.5696078431372549"
"53270","0.5647058823529412","0.5647058823529412","0.5647058823529412"
"53340","0.5647058823529412","0.5647058823529412","0.5647058823529412"
"53410","0.5647058823529412","0.5647058823529412","0.5647058823529412"
"53480","0.5666666666666667","0.5666666666666667","0.5666666666666667"
"53550","0.5676470588235294","0.5676470588235294","0.5676470588235294"
"53620","0.5676470588235294","0.5676470588235294","0.5676470588235294"
"53690","0.5774509803921568","0.5774509803921568","0.5774509803921568"
"53760","0.5705882352941176","0.5705882352941176","0.5705882352941176"
"53830","0.5745098039215686","0.5745098039215686","0.5745098039215686"
"53900","0.5627450980392157","0.5627450980392157","0.5627450980392157"
"53970","0.5745098039215686","0.5745098039215686","0.5745098039215686"
"54040","0.5715686274509804","0.5715686274509804","0.5715686274509804"
"54110","0.5627450980392157","0.5627450980392157","0.5627450980392157"
"54180","0.5617647058823529","0.5617647058823529","0.5617647058823529"
"54250","0.5617647058823529","0.5617647058823529","0.5617647058823529"
"54320","0.5627450980392157","0.5627450980392157","0.5627450980392157"
"54390","0.5686274509803921","0.5686274509803921","0.5686274509803921"
"54460","0.5637254901960784","0.5637254901960784","0.5637254901960784"
"54530","0.5637254901960784","0.5637254901960784","0.5637254901960784"
"54600","0.5627450980392157","0.5627450980392157","0.5627450980392157"
"54670","0.5656862745098039","0.5656862745098039","0.5656862745098039"
"54740","0.5598039215686275","0.5598039215686275","0.5598039215686275"
"54810","0.5725490196078431","0.5725490196078431","0.5725490196078431"
"54880","0.5637254901960784","0.5637254901960784","0.5637254901960784"
"54950","0.5656862745098039","0.5656862745098039","0.5656862745098039"
"55020","0.557843137254902","0.557843137254902","0.557843137254902"
"55090","0.5480392156862746","0.5480392156862746","0.5480392156862746"
"55160","0.553921568627451","0.553921568627451","0.553921568627451"
"55230","0.5529411764705883","0.5529411764705883","0.5529411764705883"
"55300","0.557843137254902","0.557843137254902","0.557843137254902"
"55370","0.5647058823529412","0.5647058823529412","0.5647058823529412"
"55440","0.546078431372549","0.546078431372549","0.546078431372549"
"55510","0.5588235294117647","0.5588235294117647","0.5588235294117647"
"55580","0.5637254901960784","0.5637254901960784","0.5637254901960784"
"55650","0.5598039215686275","0.5598039215686275","0.5598039215686275"
"55720","0.553921568627451","0.553921568627451","0.553921568627451"
"55790","0.5549019607843138","0.5549019607843138","0.5549019607843138"
"55860","0.5637254901960784","0.5637254901960784","0.5637254901960784"
"55930","0.5696078431372549","0.5696078431372549","0.5696078431372549"
"56000","0.5676470588235294","0.5676470588235294","0.5676470588235294"
"56070","0.557843137254902","0.557843137254902","0.557843137254902"
"56140","0.5568627450980392","0.5568627450980392","0.5568627450980392"
"56210","0.546078431372549","0.546078431372549","0.546078431372549"
"56280","0.5558823529411765","0.5558823529411765","0.5558823529411765"
"56350","0.5480392156862746","0.5480392156862746","0.5480392156862746"
"56420","0.5509803921568628","0.5509803921568628","0.5509803921568628"
"56490","0.5598039215686275","0.5598039215686275","0.5598039215686275"
"56560","0.546078431372549","0.546078431372549","0.546078431372549"
"56630","0.5490196078431373","0.5490196078431373","0.5490196078431373"
"56700","0.5362745098039216","0.5362745098039216","0.5362745098039216"
"56770","0.5284313725490196","0.5284313725490196","0.5284313725490196"
"56840","0.5431372549019607","0.5431372549019607","0.5431372549019607"
"56910","0.5480392156862746","0.5480392156862746","0.5480392156862746"
"56980","0.553921568627451","0.553921568627451","0.553921568627451"
"57050","0.557843137254902","0.557843137254902","0.557843137254902"
"57120","0.5411764705882353","0.5411764705882353","0.5411764705882353"
"57190","0.546078431372549","0.546078431372549","0.546078431372549"
"57260","0.557843137254902","0.557843137254902","0.557843137254902"
"57330","0.5656862745098039","0.5656862745098039","0.5656862745098039"
"57400","0.5686274509803921","0.5686274509803921","0.5686274509803921"
"57470","0.5588235294117647","0.5588235294117647","0.5588235294117647"
"57540","0.5676470588235294","0.5676470588235294","0.5676470588235294"
"57610","0.5568627450980392","0.5568627450980392","0.5568627450980392"
"57680","0.5470588235294118","0.5470588235294118","0.5470588235294118"
"57750","0.5490196078431373","0.5490196078431373","0.5490196078431373"
"57820","0.5411764705882353","0.5411764705882353","0.5411764705882353"
"57890","0.5647058823529412","0.5647058823529412","0.5647058823529412"
"57960","0.5617647058823529","0.5617647058823529","0.5617647058823529"
"58030","0.5637254901960784","0.5637254901960784","0.5637254901960784"
"58100","0.5588235294117647","0.5588235294117647","0.5588235294117647"
"58170","0.5568627450980392","0.5568627450980392","0.5568627450980392"
"58240","0.5715686274509804","0.5715686274509804","0.5715686274509804"
"58310","0.5725490196078431","0.5725490196078431","0.5725490196078431"
"58380","0.5647058823529412","0.5647058823529412","0.5647058823529412"
"58450","0.5558823529411765","0.5558823529411765","0.5558823529411765"
"58520","0.5598039215686275","0.5598039215686275","0.5598039215686275"
"58590","0.5607843137254902","0.5607843137254902","0.5607843137254902"
"58660","0.5568627450980392","0.5568627450980392","0.5568627450980392"
"58730","0.5617647058823529","0.5617647058823529","0.5617647058823529"
"58800","0.5519607843137255","0.5519607843137255","0.5519607843137255"
"58870","0.5490196078431373","0.5490196078431373","0.5490196078431373"
"58940","0.55","0.55","0.55"
"59010","0.5725490196078431","0.5725490196078431","0.5725490196078431"
"59080","0.5549019607843138","0.5549019607843138","0.5549019607843138"
"59150","0.5627450980392157","0.5627450980392157","0.5627450980392157"
"59220","0.5450980392156862","0.5450980392156862","0.5450980392156862"
"59290","0.5362745098039216","0.5362745098039216","0.5362745098039216"
"59360","0.5441176470588235","0.5441176470588235","0.5441176470588235"
"59430","0.546078431372549","0.546078431372549","0.546078431372549"
"59500","0.5558823529411765","0.5558823529411765","0.5558823529411765"
"59570","0.5480392156862746","0.5480392156862746","0.5480392156862746"
"59640","0.542156862745098","0.542156862745098","0.542156862745098"
"59710","0.5549019607843138","0.5549019607843138","0.5549019607843138"
"59780","0.553921568627451","0.553921568627451","0.553921568627451"
"59850","0.5568627450980392","0.5568627450980392","0.5568627450980392"
"59920","0.5549019607843138","0.5549019607843138","0.5549019607843138"
"59990","0.557843137254902","0.557843137254902","0.557843137254902"
"60060","0.5519607843137255","0.5519607843137255","0.5519607843137255"
