"Step","wc_bug5_seq_di64_t24_dm192_nh12_nl10_dr0.2_optMuon_eiZ_bs100_wd0.0_lr0.0015_lrm0.0015_r1 - eval/3_rms_electrode_acc","wc_bug5_seq_di64_t24_dm192_nh12_nl10_dr0.2_optMuon_eiZ_bs100_wd0.0_lr0.0015_lrm0.0015_r1 - eval/3_rms_electrode_acc__MIN","wc_bug5_seq_di64_t24_dm192_nh12_nl10_dr0.2_optMuon_eiZ_bs100_wd0.0_lr0.0015_lrm0.0015_r1 - eval/3_rms_electrode_acc__MAX"
"60270","0.7225490196078431","0.7225490196078431","0.7225490196078431"
"60340","0.7303921568627451","0.7303921568627451","0.7303921568627451"
"60410","0.7215686274509804","0.7215686274509804","0.7215686274509804"
"60480","0.7284313725490196","0.7284313725490196","0.7284313725490196"
"60550","0.7323529411764705","0.7323529411764705","0.7323529411764705"
"60620","0.7274509803921568","0.7274509803921568","0.7274509803921568"
"60690","0.7352941176470589","0.7352941176470589","0.7352941176470589"
"60760","0.7362745098039216","0.7362745098039216","0.7362745098039216"
"60830","0.746078431372549","0.746078431372549","0.746078431372549"
"60900","0.7362745098039216","0.7362745098039216","0.7362745098039216"
"60970","0.7392156862745098","0.7392156862745098","0.7392156862745098"
"61040","0.7294117647058823","0.7294117647058823","0.7294117647058823"
"61110","0.7215686274509804","0.7215686274509804","0.7215686274509804"
"61180","0.7225490196078431","0.7225490196078431","0.7225490196078431"
"61250","0.7294117647058823","0.7294117647058823","0.7294117647058823"
"61320","0.7274509803921568","0.7274509803921568","0.7274509803921568"
"61390","0.7294117647058823","0.7294117647058823","0.7294117647058823"
"61460","0.7303921568627451","0.7303921568627451","0.7303921568627451"
"61530","0.7205882352941176","0.7205882352941176","0.7205882352941176"
"61600","0.7235294117647059","0.7235294117647059","0.7235294117647059"
"61670","0.7372549019607844","0.7372549019607844","0.7372549019607844"
"61740","0.7284313725490196","0.7284313725490196","0.7284313725490196"
"61810","0.7166666666666667","0.7166666666666667","0.7166666666666667"
"61880","0.7137254901960784","0.7137254901960784","0.7137254901960784"
"61950","0.7205882352941176","0.7205882352941176","0.7205882352941176"
"62020","0.7215686274509804","0.7215686274509804","0.7215686274509804"
"62090","0.7235294117647059","0.7235294117647059","0.7235294117647059"
"62160","0.7137254901960784","0.7137254901960784","0.7137254901960784"
"62230","0.7323529411764705","0.7323529411764705","0.7323529411764705"
"62300","0.7225490196078431","0.7225490196078431","0.7225490196078431"
"62370","0.7215686274509804","0.7215686274509804","0.7215686274509804"
"62440","0.7205882352941176","0.7205882352941176","0.7205882352941176"
"62510","0.7235294117647059","0.7235294117647059","0.7235294117647059"
"62580","0.7274509803921568","0.7274509803921568","0.7274509803921568"
"62650","0.7323529411764705","0.7323529411764705","0.7323529411764705"
"62720","0.7303921568627451","0.7303921568627451","0.7303921568627451"
"62790","0.7323529411764705","0.7323529411764705","0.7323529411764705"
"62860","0.7303921568627451","0.7303921568627451","0.7303921568627451"
"62930","0.7323529411764705","0.7323529411764705","0.7323529411764705"
"63000","0.7382352941176471","0.7382352941176471","0.7382352941176471"
"63070","0.7519607843137255","0.7519607843137255","0.7519607843137255"
"63140","0.7294117647058823","0.7294117647058823","0.7294117647058823"
"63210","0.7333333333333333","0.7333333333333333","0.7333333333333333"
"63280","0.7294117647058823","0.7294117647058823","0.7294117647058823"
"63350","0.7392156862745098","0.7392156862745098","0.7392156862745098"
"63420","0.7166666666666667","0.7166666666666667","0.7166666666666667"
"63490","0.7284313725490196","0.7284313725490196","0.7284313725490196"
"63560","0.7264705882352941","0.7264705882352941","0.7264705882352941"
"63630","0.7225490196078431","0.7225490196078431","0.7225490196078431"
"63700","0.7313725490196078","0.7313725490196078","0.7313725490196078"
"63770","0.7274509803921568","0.7274509803921568","0.7274509803921568"
"63840","0.7284313725490196","0.7284313725490196","0.7284313725490196"
"63910","0.7284313725490196","0.7284313725490196","0.7284313725490196"
"63980","0.7392156862745098","0.7392156862745098","0.7392156862745098"
"64050","0.7294117647058823","0.7294117647058823","0.7294117647058823"
"64120","0.7254901960784313","0.7254901960784313","0.7254901960784313"
"64190","0.7323529411764705","0.7323529411764705","0.7323529411764705"
"64260","0.7235294117647059","0.7235294117647059","0.7235294117647059"
"64330","0.734313725490196","0.734313725490196","0.734313725490196"
"64400","0.7294117647058823","0.7294117647058823","0.7294117647058823"
"64470","0.7274509803921568","0.7274509803921568","0.7274509803921568"
"64540","0.7323529411764705","0.7323529411764705","0.7323529411764705"
"64610","0.7323529411764705","0.7323529411764705","0.7323529411764705"
"64680","0.7284313725490196","0.7284313725490196","0.7284313725490196"
"64750","0.7274509803921568","0.7274509803921568","0.7274509803921568"
"64820","0.7362745098039216","0.7362745098039216","0.7362745098039216"
"64890","0.734313725490196","0.734313725490196","0.734313725490196"
"64960","0.7196078431372549","0.7196078431372549","0.7196078431372549"
"65030","0.7186274509803922","0.7186274509803922","0.7186274509803922"
"65100","0.7313725490196078","0.7313725490196078","0.7313725490196078"
"65170","0.7264705882352941","0.7264705882352941","0.7264705882352941"
"65240","0.7352941176470589","0.7352941176470589","0.7352941176470589"
"65310","0.7264705882352941","0.7264705882352941","0.7264705882352941"
"65380","0.7215686274509804","0.7215686274509804","0.7215686274509804"
"65450","0.7284313725490196","0.7284313725490196","0.7284313725490196"
"65520","0.7294117647058823","0.7294117647058823","0.7294117647058823"
"65590","0.7284313725490196","0.7284313725490196","0.7284313725490196"
"65660","0.7254901960784313","0.7254901960784313","0.7254901960784313"
"65730","0.7401960784313726","0.7401960784313726","0.7401960784313726"
"65800","0.7284313725490196","0.7284313725490196","0.7284313725490196"
"65870","0.7294117647058823","0.7294117647058823","0.7294117647058823"
"65940","0.7196078431372549","0.7196078431372549","0.7196078431372549"
"66010","0.7333333333333333","0.7333333333333333","0.7333333333333333"
"66080","0.7254901960784313","0.7254901960784313","0.7254901960784313"
"66150","0.7303921568627451","0.7303921568627451","0.7303921568627451"
"66220","0.7284313725490196","0.7284313725490196","0.7284313725490196"
"66290","0.7245098039215686","0.7245098039215686","0.7245098039215686"
"66360","0.7235294117647059","0.7235294117647059","0.7235294117647059"
"66430","0.7225490196078431","0.7225490196078431","0.7225490196078431"
"66500","0.7098039215686275","0.7098039215686275","0.7098039215686275"
"66570","0.711764705882353","0.711764705882353","0.711764705882353"
"66640","0.7196078431372549","0.7196078431372549","0.7196078431372549"
"66710","0.7323529411764705","0.7323529411764705","0.7323529411764705"
"66780","0.734313725490196","0.734313725490196","0.734313725490196"
"66850","0.7284313725490196","0.7284313725490196","0.7284313725490196"
"66920","0.7303921568627451","0.7303921568627451","0.7303921568627451"
"66990","0.7303921568627451","0.7303921568627451","0.7303921568627451"
"67060","0.7333333333333333","0.7333333333333333","0.7333333333333333"
"67130","0.7303921568627451","0.7303921568627451","0.7303921568627451"
"67200","0.7264705882352941","0.7264705882352941","0.7264705882352941"
"67270","0.7294117647058823","0.7294117647058823","0.7294117647058823"
"67340","0.7254901960784313","0.7254901960784313","0.7254901960784313"
"67410","0.7372549019607844","0.7372549019607844","0.7372549019607844"
"67480","0.7264705882352941","0.7264705882352941","0.7264705882352941"
"67550","0.7303921568627451","0.7303921568627451","0.7303921568627451"
"67620","0.7137254901960784","0.7137254901960784","0.7137254901960784"
"67690","0.734313725490196","0.734313725490196","0.734313725490196"
"67760","0.7372549019607844","0.7372549019607844","0.7372549019607844"
"67830","0.7352941176470589","0.7352941176470589","0.7352941176470589"
"67900","0.7490196078431373","0.7490196078431373","0.7490196078431373"
"67970","0.7382352941176471","0.7382352941176471","0.7382352941176471"
"68040","0.7392156862745098","0.7392156862745098","0.7392156862745098"
"68110","0.7284313725490196","0.7284313725490196","0.7284313725490196"
"68180","0.7352941176470589","0.7352941176470589","0.7352941176470589"
"68250","0.7323529411764705","0.7323529411764705","0.7323529411764705"
"68320","0.7372549019607844","0.7372549019607844","0.7372549019607844"
"68390","0.7431372549019608","0.7431372549019608","0.7431372549019608"
"68460","0.734313725490196","0.734313725490196","0.734313725490196"
"68530","0.7362745098039216","0.7362745098039216","0.7362745098039216"
"68600","0.7323529411764705","0.7323529411764705","0.7323529411764705"
"68670","0.7294117647058823","0.7294117647058823","0.7294117647058823"
"68740","0.7215686274509804","0.7215686274509804","0.7215686274509804"
"68810","0.7294117647058823","0.7294117647058823","0.7294117647058823"
"68880","0.7303921568627451","0.7303921568627451","0.7303921568627451"
"68950","0.7205882352941176","0.7205882352941176","0.7205882352941176"
"69020","0.7372549019607844","0.7372549019607844","0.7372549019607844"
"69090","0.7205882352941176","0.7205882352941176","0.7205882352941176"
"69160","0.7088235294117647","0.7088235294117647","0.7088235294117647"
"69230","0.7274509803921568","0.7274509803921568","0.7274509803921568"
"69300","0.7137254901960784","0.7137254901960784","0.7137254901960784"
"69370","0.7215686274509804","0.7215686274509804","0.7215686274509804"
"69440","0.711764705882353","0.711764705882353","0.711764705882353"
"69510","0.7088235294117647","0.7088235294117647","0.7088235294117647"
"69580","0.7196078431372549","0.7196078431372549","0.7196078431372549"
"69650","0.7127450980392157","0.7127450980392157","0.7127450980392157"
"69720","0.7225490196078431","0.7225490196078431","0.7225490196078431"
"69790","0.7235294117647059","0.7235294117647059","0.7235294117647059"
"69860","0.7166666666666667","0.7166666666666667","0.7166666666666667"
"69930","0.7264705882352941","0.7264705882352941","0.7264705882352941"
"70000","0.7264705882352941","0.7264705882352941","0.7264705882352941"
